image_id,id,caption
79229,83858,a dog following a man on his horse in a field.
8021,83987,People watching an on screen presentation of a gentleman in a suit.
79229,84116,A man rides a horse and his dog follows.
8021,84338,People watch a man delivering a lecture on a screen.
311392,85004,A cow licking its side in an enclosure.
301061,85015,A person is moving green hay towards an elephant that is inside the back of a white truck.
401991,85584,Two dogs take a nap on a bed with a blanket.
311392,85775,a dairy cow standing in a stall full of hay.
184611,85883,A city street with small carts bing peddled by a men on bikes.
401991,85980,Two dogs sleep on the blankets of a bed.
301061,86674,A man pulls an elephant out of a truck.
126110,87247,A dog driving a yellow big rig truck next to a man.
92416,87331,A young man holding a bottle of beer while wearing a suit.
360137,87364,A person leaning up against a metal rail while holding a rainbow colored umbrella.
301061,87469,An elephant in the back of a truck trailer.
126110,87511,A dog sits on a seat in a truck.
8021,88208,a large screen showing a person wearing a suit.
79229,88475,a dog follows closely behind a man on a horse.
79229,88718,A man rides his horse while a dog follows behind.
184611,88748,A man drives his bike taxi with luggage in the back.
79229,88751,A man riding a horse followed by a dog.
184611,88967,People riding and pushing tricycle carriages down the street.
409198,89216,A man in a white shirt and a red hat catches a white frisbee.
377946,89465,A yellow food truck parked close to a car.
8021,89930,An audience is looking at an film of a man taking that is projected onto a wall.
184611,89951,People use rickshaws to transport luggage down the street.
301061,89980,An elephant is being fed while in a truck.
377946,90389,Yellow box truck parked on busy street in city.
301061,91081,There is an elephant in side a truck trying to come out.
520531,91229,an image of a cat sitting on top of the desk area.
401991,91965,A cat and a dog both sleeping on a bed.
360137,92221,A person is sitting under a colorful umbrella.
377946,92642,a yellow food truck parked on the side of a city street.
520531,92657,a cat sitting on a desk next to a remote control.
179392,93192,Cat sitting on a desk with a computer behind him.
377946,93212,Catering truck parked tightly between cars on a city street.
92416,93391,A male with a bottled beverage wearing a flower in his lapel.
179392,93540,A young cat stands on a computer desk.
520531,93830,A large brown and grey cat sits on top of a desk.
67616,93954,A restaurant with patrons in the outdoor eating area.
145781,94044,A dog licking the top of a beer bottle.
92416,94105,A man holding a bottle of something to drink.
92416,94282,A man in a suit having a beer by the water.
179392,94860,A cat sitting on a desk in front of a computer.
67616,94917,cars parked on the side of the road while people eat at tables outside.
179392,95019,A black and orange cat sitting on a wooden counter top.
520531,95123,A large calico cat sitting on a wooden table next to a remote control.
67616,95127,A city street has diners eating on outside tables.
145781,95562,A dog drinks from a bottle of Guiness.
520531,96662,A cat perches on a desk in a bedroom.
551815,96730,An orange cat laying on a white and brown cat in a bed.
21903,97198,A man is leaning over a fence offering food to an elephant/.
402774,97290,A woman holding an umbrella while walking in the rain.
21903,97435,A man reaching out to an elephants trunk near a gate.
145781,97455,A dog laying on the floor with it's mouth on a bottle of beer.
323828,97463,"Train with lights on, multiple track area, near over/under pass."
316015,97815,A cat is sitting on a desk next to a computer.
92416,98071,A young man in a suit and tie with a beer in his hand.
67616,98088,A group of people sitting at a table next to a traffic filled street.
21903,98104,a man is feeding an elephant over a fence.
358525,98396,A child in a hat playing on a laptop computer.
358525,98666,a small child operating a laptop on a bed.
377946,98903,A food tuck parallel parked along a street.
323828,99062,A train on the tracks with its lights on.
67616,99171,Street scene with USA and Mexican flags flying from building above restaurant tables on sidewalk.
451090,99192,a white boat some green hills and water.
451090,99243,A white sail boat moored in a lake near a mountain range.
568147,100081,A colorful chain with a note attached is wrapped around a parking meter's post.
475484,100085,There is a bright yellow parking meter on a red sidewalk.
328286,100259,Boats docked at a harbor facing the city.
358525,100298,A very young boy is using a keyboard on a laptop computer.
568147,101341,A parking meter has some colored wrap around the pole.
525247,101452,Cat staring at the screen of an open laptop.
402774,101547,A woman walking through the rain with an umbrella.
475484,102167,Something that looks like a parking meter painted yellow on a sidewalk.
360137,102310,A person with a rainbow umbrella looking at the ocean.
316015,102549,A cat is sitting by a computer on a desk.
475484,102692,A parking meter is decorated with a house.
316015,102795,A cat sits on a desk in front of a computer.
257566,103034,People going down a narrow area on a boat.
551815,103435,Two cats lay together on a blanket.
402774,103440,A woman is walking down the street with an umbrella in tow.
277020,103626,A man sitting at a bar being served by a woman.
145781,104499,A black dog laying on the floor sitting alcohol from a bottle.
402774,105240,a person walking in the rain holding an open umbrella.
451090,105435,A boat is floating along in the deep ocean.
277020,105921,A man sitting at a bar next to another man near a waitress.
525247,105949,A cat staring at a laptop computer on desk.
30494,106137,A black and brown dog digging at an object on a dirt ground.
323828,106601,A train with lights on traveling on train tracks.
328286,106730,A city's downtown skyline at dusk on the waterfront.
551815,106825,Two cats rest on each other to take a nap.
358525,107261,The little boy is having fun playing at the computer keybord.
323828,107276,A white train hauling cargo along a track.
145781,107400,a dog laying on the carpet licking a bottle.
25560,107455,An orange and white cat standing in front of a flat screen TV.
358525,107726,Cute little boy with hat playing on laptop computer.
551815,107752,Two cats cuddle next to each other on a flowery blanket.
551815,107797,A white and gray cat and an orange tabby cat snuggle on a blanket.
328286,107804,A city ferry sits docked with the city in the background.
350003,107975,A firetruck is near a brown building off a side street that veers from a main road.
66038,108404,The father and daughter are under an umbrella on the beach.
356427,108498,A man standing next to train tracks with bags of luggage.
451090,108624,"a landscape with water, a boat, trees and mountains."
21903,108652,a man handing an elephant a stick in an enclosure at a zoo.
328286,108884,A small ferry boat is moored at the end of a dock.
377882,109015,Boats docked on land sitting side by side next to a lake.
350003,109520,"A large red and yellow fire truck passed by a white car,."
